time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-23T19:00:00Z,28.3,63.05,3.6,250,83.5,27.5,76.5
2018-07-23T20:00:00Z,25.6,79.06,1.5,330,11.5,3,11.5
2018-07-23T21:00:00Z,25,81.93,2.1,90,0,0,0
2018-07-23T22:00:00Z,25.6,84.53,4.1,130,0,0,0
2018-07-23T23:00:00Z,25,87.61,2.1,120,0,0,0
2018-07-24T01:00:00Z,23.9,90.22,3.6,120,0,0,0
2018-07-24T02:00:00Z,23.6,93.54,3.6,115,0,0,0
2018-07-24T03:00:00Z,22.8,93.52,1.5,220,0,0,0
2018-07-24T04:00:00Z,22.8,93.52,1.5,10,0,0,0
2018-07-24T05:00:00Z,22.2,96.99,1.5,20,0,0,0
2018-07-24T06:00:00Z,22.6,93.52,1.78,72.5,2,0.5,2
2018-07-24T07:00:00Z,23.05,93.54,1.8,85,52.5,28,47
2018-07-24T08:00:00Z,23.9,93.57,2.6,115,173.5,118.5,130.5
2018-07-24T09:00:00Z,25.3,84.53,1.8,110,266.5,98.5,210.5
2018-07-24T10:00:00Z,26.65,79.28,3.35,120,432.5,166,316.5
2018-07-24T11:00:00Z,27.1,76.92,2.1,150,400.5,49.5,358.5
2018-07-24T12:00:00Z,28.85,67.68,4.1,100,629.5,184,458
2018-07-24T13:00:00Z,31.1,61.39,4.1,130,662.5,188.5,480.5
2018-07-24T14:00:00Z,30.55,61.39,4.6,130,642.5,181.5,470.5
2018-07-24T15:00:00Z,28.9,69.66,5.7,130,372,100,282
2018-07-24T16:00:00Z,28.9,71.8,4.1,160,161.5,20.5,146.5
2018-07-24T17:00:00Z,28.9,71.8,6.2,120,408,263.5,247
2018-07-24T18:00:00Z,28.3,74.35,5.1,160,288.5,340,146.5
2018-07-24T19:00:00Z,27.2,79.28,5.1,130,138,250,76.5
2018-07-24T20:00:00Z,26.1,84.59,3.1,140,16.5,28,14.5
2018-07-24T21:00:00Z,25.6,87.13,3.1,140,0,0,0
2018-07-24T22:00:00Z,25,87.61,2.1,140,0,0,0
2018-07-24T23:00:00Z,24.4,90.81,2.1,110,0,0,0
2018-07-25T01:00:00Z,23.9,93.57,1.5,120,0,0,0
2018-07-25T02:00:00Z,23.3,97.02,1.5,80,0,0,0
2018-07-25T03:00:00Z,23.3,97.02,0,30.77,0,0,0
2018-07-25T04:00:00Z,23.3,97.02,2.6,90,0,0,0
2018-07-25T05:00:00Z,23.3,97.02,0,29.29,0,0,0
2018-07-25T06:00:00Z,23.3,93.54,1.5,130,2.5,1.5,2.5
2018-07-25T07:00:00Z,23.9,93.57,2.1,95,83,165.5,52.5
2018-07-25T08:00:00Z,24.27,87.61,1.5,103.33,250.5,386.5,114
2018-07-25T09:00:00Z,25.85,76.38,0,111.54,389.5,356.5,189
2018-07-25T10:00:00Z,28.9,67.17,2.6,150,565.5,459,245
2018-07-25T11:00:00Z,28.17,76.38,2.93,75,468.5,109.5,377.5
2018-07-25T12:00:00Z,24.73,90.81,4.97,240,259,19,241.5
2018-07-25T13:00:00Z,23.67,90.22,3.8,232.86,207.5,14,194
2018-07-25T14:00:00Z,24.42,90.3,3.08,88,563.5,201,373.5
2018-07-25T15:00:00Z,25.85,90.34,0.75,180,435,187.5,267
2018-07-25T16:00:00Z,25.6,93.09,5.15,155,379,108,294
2018-07-25T17:00:00Z,25,87.61,3.43,190,82,0.5,81.5
2018-07-25T18:00:00Z,24.4,90.81,2.6,160,83,22.5,74
2018-07-25T19:00:00Z,24.4,93.6,2.6,230,12.5,0,12.5
2018-07-25T20:00:00Z,24.4,93.6,0,59.33,4,0,4
2018-07-25T21:00:00Z,23.9,93.57,2.1,140,0,0,0
2018-07-25T22:00:00Z,23.3,97.02,0,112.14,0,0,0
2018-07-25T23:00:00Z,22.92,100,2.5,156.67,0,0,0
2018-07-26T01:00:00Z,22.8,96.42,1.5,200,0,0,0
2018-07-26T02:00:00Z,22.2,96.99,2.6,155,0,0,0
2018-07-26T03:00:00Z,22.2,96.99,1.57,155,0,0,0
2018-07-26T04:00:00Z,22.02,99.75,0,0,0,0,0
2018-07-26T05:00:00Z,21.4,100,0,0,0,0,0
2018-07-26T06:00:00Z,21.6,96.39,0,0,3.5,12,3.5
2018-07-26T07:00:00Z,21.83,100,0.6,150,96,270,50
2018-07-26T08:00:00Z,23.53,84.53,0,39.38,282,540,88.5
2018-07-26T09:00:00Z,27.2,76.92,0,103.08,482,680.5,110
2018-07-26T10:00:00Z,28.3,69.55,0,127.69,665,756.5,126
2018-07-26T11:00:00Z,30.6,60.91,0,58.33,813.5,801,138.5
2018-07-26T12:00:00Z,31.1,61.39,0,50,851,695,206.5
2018-07-26T13:00:00Z,31.7,55.49,0,143.33,590.5,233.5,365.5
2018-07-26T14:00:00Z,32.2,53.94,0,163.33,653,418.5,259
2018-07-26T15:00:00Z,33.3,50.7,3.1,250,716.5,490,288
2018-07-26T16:00:00Z,33.9,50.55,2.1,150,676,630,194.5
2018-07-26T17:00:00Z,31.7,65.34,7.7,160,361,196.5,238.5
2018-07-26T18:00:00Z,30,69.87,5.7,190,216.5,195,137
2018-07-26T19:00:00Z,28.3,74.35,3.1,160,118.5,179.5,77
2018-07-26T20:00:00Z,27.2,79.28,1.5,160,15,30.5,13
2018-07-26T21:00:00Z,26.7,76.38,0,60.71,0,0,0
2018-07-26T22:00:00Z,25.6,81.51,0,140,0,0,0
2018-07-26T23:00:00Z,23.9,93.57,2.6,180,0,0,0
2018-07-27T01:00:00Z,23.3,93.54,1.5,190,0,0,0
2018-07-27T02:00:00Z,23.3,93.54,3.1,150,0,0,0
2018-07-27T03:00:00Z,23.3,97.02,0.75,150,0,0,0
2018-07-27T04:00:00Z,23.9,93.57,0,0,0,0,0
2018-07-27T05:00:00Z,24.2,90.81,0,8.57,0,0,0
2018-07-27T06:00:00Z,23.95,96.45,1.5,185,3.5,9,3.5
2018-07-27T07:00:00Z,24.2,97.04,1.12,263.33,93.5,247,52
2018-07-27T08:00:00Z,25.37,87.7,1.2,255,262.5,455,102
2018-07-27T09:00:00Z,27.75,77.09,1.3,210,474.5,649,120.5
2018-07-27T10:00:00Z,28.9,74.45,1.05,210,653.5,715,145.5
2018-07-27T11:00:00Z,30.3,67.51,2.35,120,792,723.5,183
2018-07-27T12:00:00Z,31.7,63.41,4.1,160,746,485,299
2018-07-27T13:00:00Z,31.7,63.41,3.1,170,520,100.5,423
2018-07-27T14:00:00Z,32.2,61.64,2.6,180,699.5,281,433.5
2018-07-27T15:00:00Z,33.3,59.71,5.1,160,607,212.5,421
2018-07-27T16:00:00Z,31.1,70.08,5.7,180,462,157.5,340
2018-07-27T17:00:00Z,30.6,72.11,4.6,190,265.5,71,224.5
2018-07-27T18:00:00Z,29.4,72.33,4.6,170,233,146.5,170
2018-07-27T19:00:00Z,28.3,79.43,2.1,170,65,5,63.5
2018-07-27T20:00:00Z,27.8,84.77,3.1,180,9,2,9
2018-07-27T21:00:00Z,26.7,87.23,3.1,190,0,0,0
2018-07-27T22:00:00Z,26.1,87.7,2.1,220,0,0,0
2018-07-27T23:00:00Z,25.6,90.34,2.1,210,0,0,0
2018-07-28T01:00:00Z,25,93.62,2.1,170,0,0,0
2018-07-28T02:00:00Z,25,93.62,1.5,200,0,0,0
2018-07-28T03:00:00Z,25,93.62,2.1,230,0,0,0
2018-07-28T04:00:00Z,25,93.62,2.1,160,0,0,0
2018-07-28T05:00:00Z,24.15,96.45,0,232.73,0,0,0
2018-07-28T06:00:00Z,23.9,96.45,1.5,220,3,10.5,3
2018-07-28T07:00:00Z,24.4,97.04,1.2,160,91,245.5,50.5
2018-07-28T08:00:00Z,25.6,90.34,0,34.62,217,328,108.5
2018-07-28T09:00:00Z,27.25,79.37,0,39.17,310,153.5,226
2018-07-28T10:00:00Z,28.9,74.45,0,23.33,304,45,272.5
2018-07-28T11:00:00Z,30.6,65.11,2.1,140,571.5,287.5,324.5
2018-07-28T12:00:00Z,32.8,50.26,2.6,180,878.5,730,201
2018-07-28T13:00:00Z,32.8,46.97,2.1,195,856.5,602,278
2018-07-28T14:00:00Z,33.9,42.54,3.6,260,854.5,628,262.5
2018-07-28T15:00:00Z,33.3,47.39,4.1,230,697,416.5,329.5
2018-07-28T16:00:00Z,33.9,44.16,2.1,210,561.5,352,294
2018-07-28T17:00:00Z,33.9,44.16,3.1,230,473.5,449,207
2018-07-28T18:00:00Z,32.8,48.74,3.1,200,307.5,408.5,134
2018-07-28T19:00:00Z,31.65,57.42,3.35,135,129.5,221.5,77
2018-07-28T20:00:00Z,28.9,67.17,4.22,37.5,12.5,21.5,11
2018-07-28T21:00:00Z,25.2,84.47,6,70,0,0,0
2018-07-28T22:00:00Z,25,87.13,3.1,145,0,0,0
2018-07-28T23:00:00Z,23.72,87.41,5.75,194,0,0,0
2018-07-29T01:00:00Z,22.93,96.42,4.56,301.43,0,0,0
2018-07-29T02:00:00Z,22.8,93.52,4.44,194,0,0,0
2018-07-29T03:00:00Z,22.8,90.14,6.2,225,0,0,0
2018-07-29T04:00:00Z,22.8,93.52,4,222.5,0,0,0
2018-07-29T05:00:00Z,22.8,93.52,3.05,240,0,0,0
2018-07-29T06:00:00Z,22.8,93.52,0,73.08,1.5,0.5,1.5
2018-07-29T07:00:00Z,23.3,93.54,2.1,60,46,8.5,44.5
2018-07-29T08:00:00Z,24.15,87.55,2.6,45,148.5,102.5,108.5
2018-07-29T09:00:00Z,25,81.51,2.43,66.67,240.5,66,204.5
2018-07-29T10:00:00Z,27.2,79.28,0,36.15,581.5,511.5,216
2018-07-29T11:00:00Z,28.73,72.33,1.2,205,720.5,553,257
2018-07-29T12:00:00Z,30,67.39,0.75,170,746.5,429,346.5
2018-07-29T13:00:00Z,30.73,61.39,1.53,120,737,322,428
2018-07-29T14:00:00Z,28.35,79.21,6.7,170,580,207,384
2018-07-29T15:00:00Z,24.4,90.81,3.1,130,78,0.5,77.5
2018-07-29T16:00:00Z,24.4,93.6,1.5,200,121,2,119.5
2018-07-29T17:00:00Z,25.6,87.13,2.6,40,113.5,0,113.5
2018-07-29T18:00:00Z,25.6,90.34,3.1,40,80.5,0,80.5
2018-07-29T19:00:00Z,25,93.62,2.48,67.5,24.5,0,24.5
2018-07-29T20:00:00Z,24.4,97.04,3.1,120,3.5,0,3.5
2018-07-29T21:00:00Z,24.44,93.62,3.2,142,0,0,0
2018-07-29T22:00:00Z,24.55,97.04,3.35,145,0,0,0
2018-07-29T23:00:00Z,24.4,93.6,2.6,140,0,0,0
2018-07-30T01:00:00Z,24.4,93.6,3.1,150,0,0,0
2018-07-30T02:00:00Z,23.9,96.45,2.35,145,0,0,0
2018-07-30T03:00:00Z,23.9,93.57,2.77,140,0,0,0
2018-07-30T04:00:00Z,23.15,97.02,2.6,150,0,0,0
2018-07-30T05:00:00Z,23.22,97.02,0.52,170,0,0,0
2018-07-30T06:00:00Z,23.3,97.02,1,145,1,1,1
2018-07-30T07:00:00Z,23.9,93.57,0,19,48,10,46
2018-07-30T08:00:00Z,24.6,90.3,1.7,126.67,209,237,120.5
2018-07-30T09:00:00Z,25.8,87.13,2.6,170,251.5,80.5,209.5
2018-07-30T10:00:00Z,27.2,82.2,2.6,130,331,99.5,263
2018-07-30T11:00:00Z,27.57,74.35,2.23,153.33,283,34,254
2018-07-30T12:00:00Z,29.03,69.76,0.5,110,694.5,298,418.5
2018-07-30T13:00:00Z,26.1,87.7,2.27,136.67,500,126,379
2018-07-30T14:00:00Z,27.08,84.77,1.15,180,348,109,246.5
2018-07-30T15:00:00Z,27.58,81.65,2.73,146.67,489,283,236
2018-07-30T16:00:00Z,23.27,93.54,3.08,230,53,0,53
2018-07-30T17:00:00Z,23.18,93.54,2.85,85,32.5,0,32.5
2018-07-30T18:00:00Z,23.9,96.45,2.1,130,68,25,59
2018-07-30T19:00:00Z,24.4,93.6,2.1,145,122,212,76.5
2018-07-30T20:00:00Z,23.9,96.45,1.8,145,12.5,24,11
2018-07-30T21:00:00Z,23.9,96.45,0,96.15,0,0,0
2018-07-30T22:00:00Z,23.9,93.57,2.1,160,0,0,0
2018-07-30T23:00:00Z,23.3,100,0,35,0,0,0
2018-07-31T01:00:00Z,23.3,97.02,1.5,30,0,0,0
2018-07-31T02:00:00Z,22.8,100,2.6,100,0,0,0
2018-07-31T03:00:00Z,22.83,96.42,1.2,135,0,0,0
2018-07-31T04:00:00Z,22.84,96.42,0.42,130,0,0,0
2018-07-31T05:00:00Z,22.8,96.42,0,87.14,0,0,0
2018-07-31T06:00:00Z,22.2,100,0,83.12,2,5.5,2
2018-07-31T07:00:00Z,23.3,100,2.1,183.33,47,94.5,35.5
2018-07-31T08:00:00Z,25,90.34,2.85,235,200.5,267.5,108.5
2018-07-31T09:00:00Z,25.6,90.34,3.1,230,162,9.5,157
2018-07-31T10:00:00Z,26.65,79.28,3.6,205,455,197.5,313.5
2018-07-31T11:00:00Z,27.9,76.55,3.6,200,522,221.5,339.5
2018-07-31T12:00:00Z,27.2,82.2,4.6,180,287,51,239
2018-07-31T13:00:00Z,30,72,4.6,200,727.5,310,430
2018-07-31T14:00:00Z,30,65.11,4.1,206.67,771,475,324
2018-07-31T15:00:00Z,30.6,67.51,4.6,190,737,546.5,256
2018-07-31T16:00:00Z,29.4,74.53,5.1,200,312.5,55,270
2018-07-31T17:00:00Z,28.9,74.45,5.1,200,325,174.5,226.5
2018-07-31T18:00:00Z,28.3,77.09,4.6,190,270.5,289,148
2018-07-31T19:00:00Z,27.2,79.28,4.1,200,121,235,70.5
2018-07-31T20:00:00Z,26.1,84.59,2.6,200,13,38,10.5
2018-07-31T21:00:00Z,25.6,84.53,2.1,200,0,0,0
2018-07-31T22:00:00Z,25,90.3,2.1,180,0,0,0
2018-07-31T23:00:00Z,24.4,93.6,2.1,170,0,0,0
