"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]"
2018-01-17 22:00:00,-1.1,75.78,6.2,330,0,0,0
2018-01-17 23:00:00,-2.2,78.91,6.7,340,0,0,0
2018-01-18,-2.8,75.51,5.1,340,0,0,0
2018-01-18 01:00:00,-3.3,74.78,6.2,330,0,0,0
2018-01-18 02:00:00,-3.6,64.93,6.7,335,0,0,0
2018-01-18 03:00:00,-5,58.65,4.6,330,0,0,0
2018-01-18 04:00:00,-5.6,58.51,5.1,330,0,0,0
2018-01-18 05:00:00,-6.1,55.3,3.1,330,0,0,0
2018-01-18 06:00:00,-6.7,55.66,4.1,330,0,0,0
2018-01-18 07:00:00,-7.2,58.12,3.6,320,0,0,0
2018-01-18 08:00:00,-6.7,58.24,3.6,300,7,69,6
2018-01-18 09:00:00,-5,55.58,4.6,310,131.5,598.5,38
2018-01-18 10:00:00,-2.8,44.09,4.6,310,318,829,55
2018-01-18 11:00:00,-0.6,33.22,6.2,300,479.5,923,65
2018-01-18 12:00:00,1.7,29.26,5.1,300,587,965,68.5
2018-01-18 13:00:00,2.8,29.88,4.1,320,635,980.5,70
2018-01-18 14:00:00,4.4,25.51,6.2,320,617.5,970.5,71.5
2018-01-18 15:00:00,5.6,23.46,4.1,300,535,940.5,67
2018-01-18 16:00:00,6.7,21.75,4.6,310,395,870,59
2018-01-18 17:00:00,6.7,24.01,3.6,290,218,727.5,46
2018-01-18 18:00:00,3.9,35.46,3.1,280,47,315,20.5
2018-01-18 19:00:00,2.8,34.78,2.1,250,0,0,0
2018-01-18 20:00:00,1.1,45.63,2.6,250,0,0,0
2018-01-18 21:00:00,0,49.41,2.1,250,0,0,0
2018-01-18 22:00:00,-0.6,51.92,1.5,210,0,0,0
2018-01-18 23:00:00,-1.1,56.53,0,147.5,0,0,0
2018-01-19,-2.8,68.65,0,63.33,0,0,0
2018-01-19 01:00:00,-3.3,71.61,1.5,210,0,0,0
2018-01-19 02:00:00,-2.8,68.65,1.5,250,0,0,0
2018-01-19 03:00:00,-2.8,68.65,0,207.5,0,0,0
2018-01-19 04:00:00,-4.4,78.6,0,177.69,0,0,0
2018-01-19 05:00:00,-4.4,78.6,1.5,170,0,0,0
2018-01-19 06:00:00,-3.3,67.96,0,225.83,0,0,0
2018-01-19 07:00:00,-3.3,65.05,1.5,230,0,0,0
2018-01-19 08:00:00,-2.8,65.16,0,216.15,7,66.5,6
2018-01-19 09:00:00,0,59.82,2.6,250,107,455.5,30
2018-01-19 10:00:00,3.3,44.83,2.1,260,316,818,55
2018-01-19 11:00:00,6.7,35.36,2.6,240,477.5,917,63.5
2018-01-19 12:00:00,9.4,26.74,1.5,33.33,585,956.5,69
2018-01-19 13:00:00,11.7,22.94,3.6,210,633,969,72
2018-01-19 14:00:00,13.9,17.26,3.6,220,615.5,961.5,71.5
2018-01-19 15:00:00,14.4,17.46,4.1,240,534,928,69
2018-01-19 16:00:00,15,16.8,4.1,260,397.5,859,63
2018-01-19 17:00:00,13.9,18.03,3.6,230,220.5,707.5,50.5
2018-01-19 18:00:00,11.7,20.83,2.1,230,47.5,295.5,22
2018-01-19 19:00:00,6.7,38.88,0,119.17,0,0,0
2018-01-19 20:00:00,5,43.74,0,53.85,0,0,0
2018-01-19 21:00:00,2.2,59.05,1.5,250,0,0,0
2018-01-19 22:00:00,1.1,63.9,0,157.69,0,0,0
2018-01-19 23:00:00,0.6,66.24,1.5,210,0,0,0
2018-01-20,-0.6,72.7,2.1,210,0,0,0
2018-01-20 01:00:00,1.1,57.67,1.5,163.08,0,0,0
2018-01-20 02:00:00,1.7,48.11,3.1,230,0,0,0
2018-01-20 03:00:00,0.6,52.07,2.6,230,0,0,0
2018-01-20 04:00:00,0,54.38,2.6,230,0,0,0
2018-01-20 05:00:00,-1.7,59.42,2.1,230,0,0,0
2018-01-20 06:00:00,-1.7,59.42,2.1,240,0,0,0
2018-01-20 07:00:00,-2.8,71.7,1.5,230,0,0,0
2018-01-20 08:00:00,-2.2,68.18,1.5,210,7,73.5,6
2018-01-20 09:00:00,2.8,48.92,2.6,210,130,567,38
2018-01-20 10:00:00,6.7,33.86,3.1,250,321.5,828,56
2018-01-20 11:00:00,10.6,33.08,3.1,260,479.5,913,66
2018-01-20 12:00:00,12.8,32.75,3.1,210,587,949.5,72
2018-01-20 13:00:00,15,31.12,2.6,236.15,632.5,958,75
2018-01-20 14:00:00,16.1,31.78,4.1,290,613.5,946.5,74.5
2018-01-20 15:00:00,16.1,31.78,5.7,260,532,913,71.5
2018-01-20 16:00:00,16.7,30.59,4.1,300,394,839.5,64.5
2018-01-20 17:00:00,15.6,32.81,3.1,270,218.5,692,50
2018-01-20 18:00:00,13.9,36.62,2.1,210,47.5,291,21.5
2018-01-20 19:00:00,8.9,53.59,2.6,230,0,0,0
2018-01-20 20:00:00,7.2,62.84,0,232.31,0,0,0
2018-01-20 21:00:00,5.6,67.19,1.5,260,0,0,0
2018-01-20 22:00:00,4.4,73.05,2.1,250,0,0,0
2018-01-20 23:00:00,3.9,75.66,0,220,0,0,0
2018-01-21,3.3,78.93,0,118.46,0,0,0
2018-01-21 01:00:00,2.8,77.83,0,32.31,0,0,0
2018-01-21 02:00:00,2.2,81.23,0,0,0,0,0
2018-01-21 03:00:00,1.1,84.32,0,91.54,0,0,0
2018-01-21 04:00:00,1.1,84.32,1.5,240,0,0,0
2018-01-21 05:00:00,1.1,87.89,0,231.67,0,0,0
2018-01-21 06:00:00,1.1,87.89,0,210,0,0,0
2018-01-21 07:00:00,1.1,87.89,0,50,0,0,0
2018-01-21 08:00:00,1.7,84.18,0,38.33,6,47.5,5
2018-01-21 09:00:00,7.2,73.57,0,40,121,482.5,42.5
2018-01-21 10:00:00,10.6,56.02,1.5,70,297,719,64.5
2018-01-21 11:00:00,13.3,48.92,0,26.92,451,825.5,75
2018-01-21 12:00:00,17.2,39.45,0,24.17,558,873,82
2018-01-21 13:00:00,18.3,38.39,1.5,115.83,605.5,890.5,84.5
2018-01-21 14:00:00,19.4,35.84,0,145.38,590,885.5,83.5
2018-01-21 15:00:00,20,35.77,0,90.77,512,854,78.5
2018-01-21 16:00:00,20,35.77,2.1,150,380.5,785.5,69
2018-01-21 17:00:00,19.4,38.71,2.6,160,211.5,641,53
2018-01-21 18:00:00,16.7,45.88,0,90,48,275.5,23
2018-01-21 19:00:00,12.8,61.53,0,0,0,0,0
2018-01-21 20:00:00,11.7,66.15,1.5,150,0,0,0
2018-01-21 21:00:00,10,71.05,0,0,0,0,0
2018-01-21 22:00:00,10,68.13,0,38.33,0,0,0
2018-01-21 23:00:00,8.3,76.41,0,36.15,0,0,0
2018-01-22,6.7,82.3,0,0,0,0,0
2018-01-22 01:00:00,5.6,82.15,0,0,0,0,0
2018-01-22 02:00:00,5,88.74,0,18.46,0,0,0
2018-01-22 03:00:00,3.9,92.52,0,0,0,0,0
2018-01-22 04:00:00,3.9,88.65,0,25.38,0,0,0
2018-01-22 05:00:00,3.9,88.65,0,53.33,0,0,0
2018-01-22 06:00:00,3.3,92.48,0,0,0,0,0
2018-01-22 07:00:00,2.2,96.49,0,24.62,0,0,0
2018-01-22 08:00:00,3.3,89.23,0,10.77,4,8,4
2018-01-22 09:00:00,6.1,92.65,0,3.85,60.5,37.5,55
2018-01-22 10:00:00,8.9,82.58,0,76.15,151.5,64.5,129
2018-01-22 11:00:00,13.3,59.55,0,81.54,232.5,81.5,195.5
2018-01-22 12:00:00,15,59.56,0,125.38,262.5,58,231
2018-01-22 13:00:00,15.6,59.7,2.1,140,284,56.5,251
2018-01-22 14:00:00,16.77,53.92,1.37,130,298,88.5,247.5
2018-01-22 15:00:00,17.7,57.86,1.12,123.33,219,38.5,199.5
2018-01-22 16:00:00,18.35,60.5,3.1,125,285.5,364,144.5
2018-01-22 17:00:00,18.3,65.36,3.1,140,130,181.5,87
2018-01-22 18:00:00,16.1,72.2,3.1,130,35.5,112,25.5
2018-01-22 19:00:00,15.6,80.18,4.1,140,0,0,0
2018-01-22 20:00:00,15,89.56,2.6,150,0,0,0
2018-01-22 21:00:00,15,93.13,3.1,160,0,0,0
2018-01-22 22:00:00,15,96.2,4.2,152,0,0,0
2018-01-22 23:00:00,15.3,96.22,3.85,165,0,0,0
2018-01-23,15.85,96.85,4.65,160,0,0,0
2018-01-23 01:00:00,16.1,96.85,5.1,170,0,0,0
2018-01-23 02:00:00,17.2,93.24,5.7,180,0,0,0
2018-01-23 03:00:00,18.3,90.39,6.2,190,0,0,0
2018-01-23 04:00:00,18.3,90.39,6.45,185,0,0,0
2018-01-23 05:00:00,18.6,89.86,5.15,195,0,0,0
2018-01-23 06:00:00,19.06,93.33,6.76,202.86,0,0,0
2018-01-23 07:00:00,18.9,93.33,7.7,220,0,0,0
2018-01-23 08:00:00,18.92,89.86,6.45,220,5,9,5
2018-01-23 09:00:00,19.15,87.1,6.95,220,63,59.5,52.5
2018-01-23 10:00:00,20,83.91,7.2,230,131,60.5,111
2018-01-23 11:00:00,20.73,73.11,7.9,233.33,245,154,176
2018-01-23 12:00:00,22.25,61.41,9,240,483.5,609.5,146.5
2018-01-23 13:00:00,22.2,61.28,10.8,270,456.5,507.5,155
2018-01-23 14:00:00,22.8,39.43,11.3,260,585,839,100
2018-01-23 15:00:00,22.8,31.42,8.8,250,540.5,911,71.5
2018-01-23 16:00:00,22.2,23.84,7.7,240,410,860,63.5
2018-01-23 17:00:00,20,21.77,7.7,260,235.5,729.5,50.5
2018-01-23 18:00:00,17.2,29.63,5.1,270,56.5,343.5,24
2018-01-23 19:00:00,15.6,37.33,4.6,270,0,0,0
2018-01-23 20:00:00,14.4,38.9,5.1,280,0,0,0
2018-01-23 21:00:00,13.3,40.01,6.2,280,0,0,0
2018-01-23 22:00:00,12.8,39.34,5.7,270,0,0,0
2018-01-23 23:00:00,11.7,44.44,6.2,270,0,0,0
2018-01-24,10.6,47.81,3.6,290,0,0,0
2018-01-24 01:00:00,9.4,51.81,4.6,290,0,0,0
2018-01-24 02:00:00,7.8,57.75,2.1,290,0,0,0
2018-01-24 03:00:00,6.1,64.9,2.1,290,0,0,0
2018-01-24 04:00:00,5,70.05,2.6,280,0,0,0
2018-01-24 05:00:00,5,70.05,2.6,290,0,0,0
2018-01-24 06:00:00,2.8,77.83,1.5,280,0,0,0
2018-01-24 07:00:00,2.2,85.35,0,35.83,0,0,0
2018-01-24 08:00:00,2.2,89.14,1.5,250,9,76,7.5
2018-01-24 09:00:00,6.7,70.39,0,0,133,544.5,43
2018-01-24 10:00:00,10,49.77,2.6,20,322,785.5,62.5
2018-01-24 11:00:00,11.7,38.6,3.1,20,483,883,73.5
2018-01-24 12:00:00,11.7,40.58,0,90,593,925.5,80.5
2018-01-24 13:00:00,13.3,36.53,3.1,210,643.5,943.5,82.5
2018-01-24 14:00:00,13.9,36.62,1.5,237.5,629,941,80.5
2018-01-24 15:00:00,15,34.1,6.7,230,547,906.5,77
2018-01-24 16:00:00,15,34.1,4.1,240,410,836,69.5
2018-01-24 17:00:00,14.4,37.25,3.6,250,233,687.5,55.5
2018-01-24 18:00:00,12.2,44.91,2.6,270,42.5,145,27.5
2018-01-24 19:00:00,10,53.89,2.1,270,0,0,0
2018-01-24 20:00:00,10.6,47.81,3.6,290,0,0,0
2018-01-24 21:00:00,10,49.77,2.6,290,0,0,0
2018-01-24 22:00:00,10,45.44,5.7,320,0,0,0
2018-01-24 23:00:00,8.9,40.7,8.2,350,0,0,0
2018-01-25,7.2,37.57,5.1,340,0,0,0
2018-01-25 01:00:00,4.4,48.02,3.6,360,0,0,0
2018-01-25 02:00:00,3.9,47.25,2.1,10,0,0,0
2018-01-25 03:00:00,2.2,56.11,0,81.67,0,0,0
2018-01-25 04:00:00,1.1,60.71,1.5,350,0,0,0
2018-01-25 05:00:00,0,69.19,0,109.17,0,0,0
2018-01-25 06:00:00,0.6,62.94,0,0,0,0,0
2018-01-25 07:00:00,-1.7,75.68,0,76.15,0,0,0
2018-01-25 08:00:00,-1.7,79.66,1.5,360,9.5,86,7.5
2018-01-25 09:00:00,3.9,54.62,3.1,20,141.5,597,41
2018-01-25 10:00:00,6.1,42.66,5.1,50,331,820,58.5
2018-01-25 11:00:00,8.3,36.69,4.6,60,492.5,911.5,67.5
2018-01-25 12:00:00,9.4,34.06,2.6,10,606,958.5,72
2018-01-25 13:00:00,10,31.08,2.6,360,657,973,75
2018-01-25 14:00:00,11.1,27.66,5.7,320,637.5,952.5,79.5
2018-01-25 15:00:00,12.2,26.85,3.1,340,556,921,75
2018-01-25 16:00:00,12.2,25.72,4.1,10,419,856,67.5
2018-01-25 17:00:00,12.2,24.42,2.6,340,241,718,54
2018-01-25 18:00:00,9.4,32.36,2.1,10,61,340.5,26.5
2018-01-25 19:00:00,6.7,43.08,0,0,0,0,0
2018-01-25 20:00:00,5,53.2,0,76.15,0,0,0
2018-01-25 21:00:00,3.3,68.56,0,0,0,0,0
2018-01-25 22:00:00,2.2,71.1,0,0,0,0,0
2018-01-25 23:00:00,1.1,76.93,0,0,0,0,0
2018-01-26,0.6,75.85,1.5,90,0,0,0
2018-01-26 01:00:00,1.1,70.14,0,75.38,0,0,0
2018-01-26 02:00:00,0,75.95,0,204.62,0,0,0
2018-01-26 03:00:00,0,75.95,0,101.54,0,0,0
2018-01-26 04:00:00,-1.1,79.07,1.5,360,0,0,0
2018-01-26 05:00:00,-1.7,87.44,0,110,0,0,0
2018-01-26 06:00:00,-1.7,83.11,0,191.67,0,0,0
2018-01-26 07:00:00,-2.2,83.06,0,28.46,0,0,0
2018-01-26 08:00:00,-0.6,83.24,0,59.23,5.5,32,4.5
2018-01-26 09:00:00,2.2,77.93,2.1,50,96.5,258.5,46.5
2018-01-26 10:00:00,7.2,52.26,3.6,110,314,726,68.5
2018-01-26 11:00:00,10.6,31.43,2.6,100,487,874.5,77
2018-01-26 12:00:00,12.2,23.39,4.1,120,565.5,815,109.5
2018-01-26 13:00:00,13.3,18.75,4.1,120,602,787.5,128
2018-01-26 14:00:00,13.9,18.03,3.1,90,631.5,922.5,87.5
2018-01-26 15:00:00,14.4,17.46,4.1,100,488,676,133
2018-01-26 16:00:00,14.4,18.4,4.6,100,362.5,623,105
2018-01-26 17:00:00,13.3,24.98,3.1,140,198.5,469,71.5
2018-01-26 18:00:00,10.6,29.86,2.6,130,26.5,39.5,24
2018-01-26 19:00:00,9.4,39.35,2.6,130,0,0,0
2018-01-26 20:00:00,8.3,44.22,0,0,0,0,0
2018-01-26 21:00:00,6.7,59.26,1.5,100,0,0,0
2018-01-26 22:00:00,6.7,62.27,2.6,80,0,0,0
2018-01-26 23:00:00,6.1,67.78,3.6,100,0,0,0
2018-01-27,6.7,65.03,3.6,100,0,0,0
2018-01-27 01:00:00,6.1,67.78,2.1,80,0,0,0
2018-01-27 02:00:00,6.1,67.78,1.5,60,0,0,0
2018-01-27 03:00:00,5,75.85,2.6,50,0,0,0
2018-01-27 04:00:00,5,73.16,2.1,50,0,0,0
2018-01-27 05:00:00,5,79.19,2.1,60,0,0,0
2018-01-27 06:00:00,5,82.07,1.5,70,0,0,0
2018-01-27 07:00:00,5.6,78.72,2.1,50,0,0,0
2018-01-27 08:00:00,5,85.66,0,107.27,3,5.5,3
2018-01-27 09:00:00,7.2,79.52,2.1,90,45.5,29,41.5
2018-01-27 10:00:00,10.6,71.16,3.1,120,138,44,122.5
2018-01-27 11:00:00,13.9,63.95,3.6,130,287.5,187,199
2018-01-27 12:00:00,16.7,57.58,2.6,140,239.5,33,221
2018-01-27 13:00:00,18.9,50.13,5.1,170,371.5,181.5,261.5
2018-01-27 14:00:00,19.4,48.59,5.7,150,305.5,85,254.5
2018-01-27 15:00:00,19.4,50.6,5.7,170,289,109.5,231.5
2018-01-27 16:00:00,18.3,56.07,5.7,160,127,23.5,116.5
2018-01-27 17:00:00,17.8,60.24,2.6,130,57,2,56.5
2018-01-27 18:00:00,16.7,67.22,2.6,140,13,3,13
2018-01-27 19:00:00,15,74.95,2.1,130,0,0,0
2018-01-27 20:00:00,15,74.95,3.1,130,0,0,0
2018-01-27 21:00:00,14.4,77.91,2.1,100,0,0,0
2018-01-27 22:00:00,13.3,83.68,2.1,130,0,0,0
2018-01-27 23:00:00,13.3,83.68,0,130,0,0,0
2018-01-28,13.3,83.68,3.1,90,0,0,0
2018-01-28 01:00:00,13.3,86.51,2.1,130,0,0,0
2018-01-28 02:00:00,12.8,93.02,0,148.18,0,0,0
2018-01-28 03:00:00,13.4,96.78,1,125,0,0,0
2018-01-28 04:00:00,13.22,96.78,1.95,107.5,0,0,0
2018-01-28 05:00:00,12.98,100,1.95,127.5,0,0,0
2018-01-28 06:00:00,13.04,100,1.02,133.33,0,0,0
2018-01-28 07:00:00,13.3,96.78,0.38,110,0,0,0
2018-01-28 08:00:00,13.05,100,0.38,290,2.5,0,2.5
2018-01-28 09:00:00,13.42,100,1.14,80,22.5,0,22.5
2018-01-28 10:00:00,14.02,96.81,1.55,110,111.5,28,103
2018-01-28 11:00:00,14.7,100,0.75,10,116.5,0.5,116
2018-01-28 12:00:00,15.4,96.22,1.95,95,159,11.5,152
2018-01-28 13:00:00,16.1,96.85,2.35,105,191.5,15,182.5
2018-01-28 14:00:00,16.7,93.22,2.6,120,136,5.5,132.5
2018-01-28 15:00:00,16.05,100,2.1,125,83.5,0,83.5
2018-01-28 16:00:00,16.07,96.85,1.7,110,34,0,34
2018-01-28 17:00:00,16.1,96.85,2.72,105,15.5,0,15.5
2018-01-28 18:00:00,15.93,100,1.87,100,5.5,0,5.5
2018-01-28 19:00:00,15.6,100,1.5,110,0,0,0
2018-01-28 20:00:00,15,100,1.05,80,0,0,0
2018-01-28 21:00:00,15.15,100,1.95,102.5,0,0,0
2018-01-28 22:00:00,15,100,0.75,140,0,0,0
2018-01-28 23:00:00,15,98.66,1.04,65,0,0,0
2018-01-29,15,100,2.77,76.67,0,0,0
2018-01-29 01:00:00,13.9,100,5.7,10,0,0,0
2018-01-29 02:00:00,12.62,100,5.76,28,0,0,0
2018-01-29 03:00:00,12.2,96.75,4.1,360,0,0,0
2018-01-29 04:00:00,11.7,100,4.85,55,0,0,0
2018-01-29 05:00:00,12.03,100,4.8,43.33,0,0,0
2018-01-29 06:00:00,11.7,96.1,4.6,360,0,0,0
2018-01-29 07:00:00,11.7,96.1,5.4,360,0,0,0
2018-01-29 08:00:00,11.85,96.1,5.4,360,9,53.5,7.5
2018-01-29 09:00:00,11.85,100,4.85,10,100.5,344.5,40
2018-01-29 10:00:00,12.1,92.98,7.2,10,51,0,51
2018-01-29 11:00:00,12.2,96.75,6.7,13.33,146.5,3.5,144.5
2018-01-29 12:00:00,13.1,93.02,5.98,218,182.5,6,179
2018-01-29 13:00:00,12.56,92.98,6.68,346,185,6,181.5
2018-01-29 14:00:00,11.96,96.1,6.7,282,243.5,29.5,226
2018-01-29 15:00:00,11.8,92.92,6.95,350,166.5,18.5,156
2018-01-29 16:00:00,11.1,86.29,6.2,350,51.5,1,51
2018-01-29 17:00:00,10.6,85.66,5.7,360,82.5,150.5,46
2018-01-29 18:00:00,10,82.72,4.6,360,30,110.5,18.5
2018-01-29 19:00:00,8.9,79.77,6.2,10,0,0,0
2018-01-29 20:00:00,7.5,82.36,5.4,30,0,0,0
2018-01-29 21:00:00,5.6,88.8,2.1,360,0,0,0
2018-01-29 22:00:00,4.4,96.55,1.5,360,0,0,0
2018-01-29 23:00:00,3.9,95.86,1.5,320,0,0,0
2018-01-30,3.3,96.52,1.5,330,0,0,0
2018-01-30 01:00:00,2.8,95.82,0,168.46,0,0,0
2018-01-30 02:00:00,2.8,100,2.1,300,0,0,0
2018-01-30 03:00:00,1.98,100,1.5,297.5,0,0,0
2018-01-30 04:00:00,1.95,96.49,2.85,320,0,0,0
2018-01-30 05:00:00,2.8,100,2.1,320,0,0,0
2018-01-30 06:00:00,3.9,92.52,5.7,350,0,0,0
2018-01-30 07:00:00,3.3,85.47,6.2,350,0,0,0
2018-01-30 08:00:00,3.3,68.56,5.7,340,2,6.5,2
2018-01-30 09:00:00,4.4,52.74,6.7,340,138.5,470,50.5
2018-01-30 10:00:00,5.6,44.17,8.2,340,344.5,781,74
2018-01-30 11:00:00,6.1,38.82,8.2,350,515,904,79.5
2018-01-30 12:00:00,7.2,35.99,7.7,340,639.5,974.5,80
2018-01-30 13:00:00,7.8,32.8,6.7,330,696,1002.5,78.5
2018-01-30 14:00:00,8.9,29.15,6.2,320,682,1001.5,76.5
2018-01-30 15:00:00,8.9,29.15,4.6,300,595.5,968,71.5
2018-01-30 16:00:00,8.3,26.16,5.7,340,454.5,907.5,65
2018-01-30 17:00:00,7.8,24.56,5.7,340,271.5,786.5,52.5
2018-01-30 18:00:00,5.6,27.09,4.6,340,79.5,445,29.5
2018-01-30 19:00:00,3.9,37.38,3.1,360,0,0,0
2018-01-30 20:00:00,3.3,37,3.1,350,0,0,0
2018-01-30 21:00:00,2.8,42.21,2.1,360,0,0,0
2018-01-30 22:00:00,2.2,44.05,4.1,20,0,0,0
2018-01-30 23:00:00,1.1,45.63,3.1,20,0,0,0
2018-01-31,0,49.41,2.1,350,0,0,0
2018-01-31 01:00:00,-1.1,54.11,2.1,10,0,0,0
2018-01-31 02:00:00,-2.2,65.28,0,219.23,0,0,0
2018-01-31 03:00:00,-3.3,71.61,0,34.55,0,0,0
2018-01-31 04:00:00,-3.9,78.67,0,53.08,0,0,0
2018-01-31 05:00:00,-4.4,82.09,1.5,120,0,0,0
2018-01-31 06:00:00,-5,82.73,0,124.62,0,0,0
2018-01-31 07:00:00,-5,78.52,0,30.77,0,0,0
2018-01-31 08:00:00,-4.4,78.6,0,0,13.5,128.5,9
2018-01-31 09:00:00,-1.1,59.56,0,30,159.5,659.5,39.5
2018-01-31 10:00:00,1.1,43.29,2.83,130.83,344.5,818,58.5
2018-01-31 11:00:00,3.3,39,2.6,150,516,933,63.5
2018-01-31 12:00:00,5,29.79,1.5,110,620,944.5,75
2018-01-31 13:00:00,6.7,27.93,0,151.67,678,979.5,71
2018-01-31 14:00:00,8.3,26.16,0,174.62,661,968,72
2018-01-31 15:00:00,9.4,25.6,4.1,200,580,938,69
2018-01-31 16:00:00,10,27.07,4.6,180,441.5,876,62
2018-01-31 17:00:00,10,27.07,4.6,210,263.5,754.5,50.5
2018-01-31 18:00:00,7.8,34.54,2.6,180,78,434,29
2018-01-31 19:00:00,6.1,51.41,4.6,160,0,0,0
2018-01-31 20:00:00,5,55.49,3.6,160,0,0,0
2018-01-31 21:00:00,3.3,65.76,3.6,170,0,0,0
2018-01-31 22:00:00,2.2,71.1,2.6,160,0,0,0
2018-01-31 23:00:00,2.8,71.03,3.1,190,0,0,0
2018-02-01,2.2,74.13,2.6,200,0,0,0
2018-02-01 01:00:00,1.7,76.83,3.1,200,0,0,0
2018-02-01 02:00:00,2.2,74.13,2.1,200,0,0,0
2018-02-01 03:00:00,0.6,79.76,0,220.77,0,0,0
2018-02-01 04:00:00,-0.6,87.53,0,195.38,0,0,0
2018-02-01 05:00:00,-1.1,86.76,1.5,160,0,0,0
2018-02-01 06:00:00,-1.7,91.2,1.5,210,0,0,0
2018-02-01 07:00:00,-1.1,86.76,1.5,190,0,0,0
2018-02-01 08:00:00,1.1,92.35,2.1,200,13,104.5,9
2018-02-01 09:00:00,6.1,79.36,3.1,210,153,592,43.5
2018-02-01 10:00:00,10.6,65.45,5.7,230,343.5,798.5,62.5
2018-02-01 11:00:00,13.9,45.08,4.1,220,504.5,882,73.5
2018-02-01 12:00:00,16.7,39.3,6.7,230,614,915.5,82
2018-02-01 13:00:00,17.8,41.04,6.7,220,661,918.5,88
2018-02-01 14:00:00,18.9,41.64,5.7,210,584.5,705,152
2018-02-01 15:00:00,18.9,41.64,7.7,210,497.5,626.5,150
2018-02-01 16:00:00,19.4,41.79,4.6,230,352,490,136.5
2018-02-01 17:00:00,18.9,43.11,5.1,210,223,498,79
2018-02-01 18:00:00,16.7,51.62,3.1,200,63,234,34
2018-02-01 19:00:00,15,59.56,3.1,190,0,0,0
2018-02-01 20:00:00,15.6,59.7,5.1,200,0,0,0
2018-02-01 21:00:00,14.4,66.73,5.7,200,0,0,0
2018-02-01 22:00:00,14.4,69.5,5.7,210,0,0,0
2018-02-01 23:00:00,13.9,71.79,6.2,200,0,0,0
2018-02-02,13.3,74.65,5.1,210,0,0,0
2018-02-02 01:00:00,13.3,74.65,5.7,220,0,0,0
2018-02-02 02:00:00,13.9,71.79,6.2,220,0,0,0
2018-02-02 03:00:00,15,69.16,6.2,230,0,0,0
2018-02-02 04:00:00,15,69.16,7.2,230,0,0,0
2018-02-02 05:00:00,11.04,89.64,7.94,342,0,0,0
2018-02-02 06:00:00,7.1,92.71,5.1,15,0,0,0
2018-02-02 07:00:00,6.95,92.68,4.4,185,0,0,0
2018-02-02 08:00:00,6.85,92.68,2.35,355,7,9,6.5
2018-02-02 09:00:00,7.2,89.55,2.1,20,87,97.5,68
2018-02-02 10:00:00,9.4,73.97,3.6,330,217,213.5,139.5
2018-02-02 11:00:00,10,58.31,6.2,320,379,396.5,182.5
2018-02-02 12:00:00,11.1,42.23,6.2,330,476.5,437.5,221.5
2018-02-02 13:00:00,11.1,42.23,5.7,350,414.5,210,283
2018-02-02 14:00:00,11.1,36.63,5.7,310,497.5,424,237
2018-02-02 15:00:00,11.7,27.75,6.7,350,521,717,126
2018-02-02 16:00:00,11.7,16.24,8.8,330,461,901.5,63.5
2018-02-02 17:00:00,9.4,20.89,7.2,350,282.5,801,51
2018-02-02 18:00:00,7.2,21.98,5.1,350,88,491,30
2018-02-02 19:00:00,5.6,23.46,5.1,350,0,0,0
2018-02-02 20:00:00,4.4,25.51,6.7,10,0,0,0
2018-02-02 21:00:00,2.8,29.88,5.1,10,0,0,0
2018-02-02 22:00:00,2.2,31.18,5.7,10,0,0,0
2018-02-02 23:00:00,0.6,36.92,2.6,30,0,0,0
2018-02-03,-0.6,38.39,3.1,10,0,0,0
2018-02-03 01:00:00,-1.1,40.01,2.6,10,0,0,0
2018-02-03 02:00:00,-1.7,42.06,3.6,20,0,0,0
2018-02-03 03:00:00,-1.1,38.25,4.6,30,0,0,0
2018-02-03 04:00:00,-1.1,38.25,5.1,30,0,0,0
2018-02-03 05:00:00,-1.7,40.21,3.1,30,0,0,0
2018-02-03 06:00:00,-1.7,38.08,4.1,70,0,0,0
2018-02-03 07:00:00,-2.2,35.92,3.6,70,0,0,0
2018-02-03 08:00:00,-2.8,41.76,2.1,40,15,130,9.5
2018-02-03 09:00:00,-1.1,36.23,4.1,70,164,648.5,41
2018-02-03 10:00:00,0,33.08,4.1,100,340,764.5,69
2018-02-03 11:00:00,2.2,29.81,3.1,110,521.5,908.5,71.5
2018-02-03 12:00:00,3.3,27.57,2.6,110,638,951.5,78
2018-02-03 13:00:00,4.4,24.17,0,73.33,687.5,956,84
2018-02-03 14:00:00,6.1,19.42,2.1,80,671.5,942,86.5
2018-02-03 15:00:00,7.2,19.9,1.5,125.38,589,905,85
2018-02-03 16:00:00,6.7,20.6,2.6,140,358.5,478,137.5
2018-02-03 17:00:00,6.7,21.75,3.6,100,188,311,101.5
2018-02-03 18:00:00,5.6,31.49,2.6,90,46,63.5,38
2018-02-03 19:00:00,3.9,35.46,2.1,130,0,0,0
2018-02-03 20:00:00,2.8,42.21,0,37.69,0,0,0
2018-02-03 21:00:00,0,65.74,2.6,120,0,0,0
2018-02-03 22:00:00,0.6,49.42,1.5,80,0,0,0
2018-02-03 23:00:00,0.6,62.94,2.1,70,0,0,0
2018-02-04,2.2,61.61,2.6,90,0,0,0
